Timestamp_ms,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ
23828, -338, 155, 88, -1000, -164, 15056
23838, -364, 150, 71, -860, -180, 15136
23848, -360, 131, 91, -896, -136, 15024
23858, -365, 135, 71, -916, -168, 15136
23868, -353, 129, 88, -996, -264, 15076
23878, -352, 121, 77, -892, -268, 15220
23888, -354, 155, 99, -828, -172, 15172
23898, -351, 136, 119, -784, -248, 15244
23908, -370, 160, 127, -756, -152, 15224
23918, -348, 134, 131, -848, -216, 15032
23928, -381, 141, 150, -864, -160, 15204
23938, -380, 125, 152, -860, -144, 15168
23948, -344, 145, 143, -940, -216, 15120
23958, -363, 116, 129, -836, -160, 15108
23968, -365, 125, 149, -760, -132, 15132
23978, -351, 108, 142, -880, -244, 15232
23988, -334, 111, 131, -872, -264, 15280
23998, -360, 126, 120, -836, -252, 15188
24008, -361, 112, 147, -896, -244, 14980
24018, -371, 123, 132, -844, -240, 15228
24028, -358, 124, 143, -812, -272, 15072
24038, -360, 115, 170, -852, -184, 15084
24048, -356, 114, 147, -956, -232, 15244
24058, -345, 111, 136, -848, -240, 15140
24068, -373, 116, 128, -836, -212, 15236
24078, -354, 100, 147, -928, -192, 15084
24088, -355, 112, 137, -824, -248, 15196
24098, -364, 128, 142, -836, -132, 15196
24108, -388, 125, 125, -848, -188, 15240
24118, -356, 115, 138, -832, -264, 15124
24128, -361, 146, 125, -848, -184, 15088
24138, -370, 136, 158, -908, -244, 15188
24148, -352, 140, 137, -880, -124, 15128
24158, -349, 137, 150, -880, -220, 15248
24168, -364, 146, 146, -956, -152, 15188
24178, -357, 162, 180, -860, -244, 15124
24188, -368, 145, 151, -928, -144, 15220
24198, -365, 124, 155, -904, -184, 15100
24208, -348, 125, 160, -872, -136, 15252
24218, -363, 118, 151, -944, -160, 15096
24228, -361, 123, 155, -892, -160, 15016
24238, -356, 130, 157, -912, -172, 15180
24248, -362, 123, 161, -868, -208, 15168
24258, -357, 117, 151, -892, -80, 15128
24268, -368, 104, 175, -864, -208, 15084
24278, -360, 114, 174, -872, -228, 15192
24288, -353, 104, 144, -828, -188, 15256
24298, -384, 102, 130, -888, -128, 15184
24308, -369, 130, 132, -924, -244, 15056
24318, -355, 92, 149, -908, -220, 15024
24328, -348, 108, 140, -936, -260, 15132
24338, -352, 92, 141, -904, -200, 15132
24348, -344, 136, 144, -764, -192, 15120
24358, -350, 120, 148, -904, -216, 15232
24368, -345, 125, 151, -900, -280, 15160
24378, -349, 123, 123, -872, -100, 15224
24388, -367, 103, 147, -956, -220, 15136
24398, -354, 111, 151, -924, -148, 15136
24408, -374, 123, 135, -944, -164, 15156
24418, -360, 127, 129, -956, -252, 15200
24428, -344, 131, 129, -808, -196, 15216
24438, -364, 133, 139, -860, -144, 15128
24448, -347, 132, 137, -928, -224, 15156
24458, -349, 117, 141, -896, -220, 15192
24468, -349, 116, 143, -828, -232, 15088
24478, -355, 92, 141, -808, -228, 15020
24488, -370, 130, 127, -828, -196, 15008
24498, -360, 127, 140, -816, -244, 15124
24508, -353, 131, 110, -780, -212, 15328
24518, -361, 131, 132, -912, -232, 15036
24528, -367, 140, 128, -848, -168, 15004
24538, -370, 136, 135, -860, -216, 15100
24548, -364, 126, 134, -824, -112, 15068
24558, -373, 118, 126, -912, -228, 15348
24568, -349, 134, 137, -844, -152, 15140
24578, -349, 129, 141, -896, -100, 14988
24588, -355, 132, 132, -884, -128, 14940
24598, -367, 131, 127, -728, -220, 15056
24608, -354, 124, 131, -892, -168, 15240
24618, -335, 118, 143, -896, -232, 15052
24628, -368, 132, 142, -848, -220, 14952
24638, -367, 127, 149, -832, -296, 15208
24648, -369, 130, 136, -740, -176, 15108
24658, -362, 133, 139, -872, -208, 15064
24668, -384, 125, 123, -808, -220, 15136
24678, -361, 114, 131, -920, -144, 15284
24688, -349, 126, 138, -984, -228, 15144
24698, -349, 121, 115, -892, -296, 15156
24708, -338, 142, 136, -820, -244, 14968
24718, -352, 116, 128, -984, -168, 15160
24728, -378, 117, 139, -796, -140, 15084
24738, -355, 114, 146, -872, -228, 15200
24748, -368, 117, 134, -916, -312, 15152
24758, -353, 122, 127, -860, -192, 15076
24768, -354, 116, 146, -824, -188, 15028
24778, -384, 125, 128, -912, -256, 15076
24788, -327, 132, 134, -1000, -252, 15008
24798, -375, 128, 134, -948, -244, 15112
24808, -372, 142, 140, -836, -176, 15096
24818, -349, 145, 118, -860, -284, 15148
24828, -362, 167, 141, -924, -176, 15056
24838, -364, 115, 169, -916, -224, 15232
24848, -371, 129, 129, -848, -176, 15180
24858, -349, 122, 120, -868, -184, 15164
24868, -349, 110, 143, -884, -224, 15056
24878, -345, 130, 132, -820, -152, 14980
24888, -355, 112, 125, -784, -228, 15116
24898, -347, 125, 138, -844, -204, 15204
24908, -354, 126, 134, -988, -144, 15252
24918, -354, 119, 148, -824, -200, 15112
24928, -324, 147, 125, -856, -300, 15196
24938, -361, 134, 140, -932, -160, 15052
24948, -364, 160, 107, -804, -160, 15168
24958, -365, 133, 133, -816, -228, 15108
24968, -353, 120, 134, -948, -184, 15276
24978, -337, 119, 125, -896, -244, 15104
24988, -366, 105, 121, -872, -156, 15268
24998, -352, 134, 137, -836, -144, 15120
25008, -345, 131, 129, -896, -224, 15012
25018, -361, 123, 111, -900, -160, 15236
25028, -353, 137, 138, -916, -200, 15168
25038, -361, 130, 128, -920, -156, 15052
25048, -342, 134, 145, -904, -244, 15200
25058, -363, 120, 131, -772, -296, 15148
25068, -370, 156, 153, -924, -272, 15128
25078, -350, 123, 117, -908, -204, 15188
25088, -374, 122, 138, -768, -124, 15144
25098, -359, 121, 136, -920, -220, 15148
25108, -348, 122, 124, -732, -176, 15140
25118, -361, 131, 121, -884, -204, 15180
25128, -355, 116, 132, -1020, -160, 15168
25138, -360, 117, 135, -920, -140, 15184
25148, -368, 107, 149, -812, -196, 15080
25158, -344, 127, 130, -800, -188, 15128
25168, -357, 122, 129, -1000, -152, 15108
25178, -367, 116, 107, -828, -124, 15056
25188, -357, 107, 119, -852, -148, 15080
25198, -371, 110, 134, -884, -192, 15136
25208, -337, 110, 122, -964, -228, 15276
25218, -352, 120, 112, -876, -232, 15260
25228, -341, 107, 129, -836, -140, 15144
25238, -358, 121, 120, -884, -208, 15212
25248, -338, 136, 125, -952, -168, 15100
25258, -351, 113, 131, -784, -204, 15032
25268, -343, 144, 116, -808, -196, 15040
25278, -359, 126, 131, -764, -240, 15084
25288, -368, 104, 133, -876, -224, 15100
25298, -354, 141, 121, -828, -228, 15208
25308, -365, 93, 141, -840, -164, 15072
25318, -372, 110, 127, -912, -204, 15068
25328, -357, 114, 145, -856, -212, 15300
25338, -363, 125, 121, -796, -204, 15184
25348, -336, 129, 114, -872, -260, 15300
25358, -342, 126, 146, -924, -212, 15260
25368, -354, 109, 131, -872, -216, 15188
25378, -364, 122, 126, -864, -148, 15096
25388, -358, 117, 135, -940, -156, 15148
25398, -360, 97, 113, -796, -228, 15092
25408, -348, 135, 127, -908, -200, 14980
25418, -364, 144, 127, -828, -232, 15076
25428, -351, 119, 128, -884, -224, 15208
25438, -374, 110, 157, -904, -264, 15136
25448, -363, 105, 135, -872, -180, 15120
25458, -361, 128, 121, -884, -208, 15180
25468, -356, 97, 143, -864, -128, 15116
25478, -356, 111, 101, -984, -284, 15160
25488, -351, 130, 126, -904, -212, 15064
25498, -346, 131, 121, -804, -108, 15072
25508, -344, 110, 114, -836, -208, 15016
25518, -361, 120, 132, -864, -200, 15068
25528, -356, 120, 128, -800, -184, 15100
25538, -350, 124, 133, -756, -156, 15188
25548, -345, 123, 119, -940, -204, 15112
25558, -350, 145, 126, -860, -224, 15144
25568, -371, 113, 111, -804, -196, 15104
25578, -350, 130, 143, -884, -116, 15192
25588, -347, 144, 159, -808, -160, 15112
25598, -376, 136, 136, -948, -176, 15020
25608, -360, 148, 149, -824, -200, 15152
25618, -357, 124, 122, -844, -204, 15112
25628, -366, 127, 121, -816, -188, 15244
25638, -356, 111, 139, -956, -252, 15000
25648, -348, 123, 145, -892, -160, 15264
25658, -353, 136, 133, -892, -200, 15108
25668, -370, 103, 120, -772, -228, 15224
25678, -362, 105, 123, -776, -204, 15040
25688, -354, 129, 150, -872, -288, 15272
25698, -351, 133, 145, -892, -272, 15144
25708, -364, 146, 137, -764, -148, 15068
25718, -341, 88, 118, -940, -156, 15104
25728, -396, 114, 148, -892, -252, 15084
25738, -368, 163, 155, -796, -184, 15168
25748, -395, 171, 170, -944, -160, 15108
25758, -390, 195, 241, -852, -184, 15068
25768, -403, 179, 316, -776, -204, 15268
25778, -466, 175, 416, -756, -204, 15356
25788, -497, 90, 458, -956, -256, 15184
25798, -579, 155, 608, -312, -72, 15368
25808, -846, 583, 755, -452, -184, 15628
25818, -1062, 1252, 1051, -400, -76, 15672
25828, -1248, 3468, 1196, -328, -100, 16068
25838, -1417, 5719, 1302, -604, -96, 15864
25848, -1902, 7300, 1319, -1332, -388, 16488
25858, -2690, 8420, 901, -2304, -320, 16836
25868, -3908, 8073, 227, -2972, 148, 17112
25878, -5171, 6879, -127, -2744, -408, 16776
25888, -5924, 6128, -418, -2844, -164, 16080
25898, -6236, 4138, -427, -2044, -104, 15040
25908, -6086, 3503, -324, -1616, -268, 14928
25918, -5770, 3745, -258, -1424, -804, 14436
25928, -5205, 4975, -179, -1080, -1080, 14372
25938, -4413, 7437, -50, -1256, -1304, 15032
25948, -3967, 9549, -64, -1464, -1356, 15024
25958, -3852, 10450, 104, -1876, -1164, 15160
25968, -3682, 11682, 450, -2048, -888, 14928
25978, -3410, 13065, 775, -2456, -980, 14640
25988, -3105, 14501, 759, -3096, -1476, 14804
25998, -2958, 15149, 431, -3760, -2176, 14512
26008, -2926, 15354, 176, -3964, -2036, 14500
26018, -3060, 14893, -56, -4444, -1764, 14348
26028, -3353, 14483, -184, -4712, -1520, 14688
26038, -3482, 14325, -322, -5076, -1688, 14164
26048, -3585, 13863, -474, -5280, -1912, 14000
26058, -3771, 12914, -530, -5668, -1768, 13704
26068, -3964, 11652, -610, -5984, -1972, 13540
26078, -4094, 10570, -701, -5892, -2040, 13448
26088, -4167, 9563, -670, -6228, -2100, 13252
26098, -4449, 8363, -710, -6520, -2144, 13576
26108, -4704, 8081, -696, -6428, -2416, 13772
26118, -4674, 8742, -646, -6404, -2368, 13552
26128, -4702, 8444, -706, -6860, -2340, 13180
26138, -4824, 7148, -867, -7112, -2360, 12840
26148, -5224, 5318, -974, -7496, -2556, 12696
26158, -5502, 4133, -1010, -7400, -2676, 12920
26168, -5466, 3949, -1032, -7072, -2884, 12684
26178, -5244, 4169, -1031, -7184, -3060, 12420
26188, -4928, 3825, -1039, -7340, -3196, 11720
26198, -4405, 2876, -891, -7288, -3496, 11220
26208, -3875, 2797, -791, -7340, -3492, 11504
26218, -3639, 2306, -718, -7596, -3696, 11768
26228, -3439, 1657, -663, -7572, -3652, 11776
26238, -3232, 825, -637, -7664, -3756, 11676
26248, -2973, 171, -650, -7548, -4044, 11652
26258, 20725, 2560, 12797, -7648, -3892, 11828
26268, 28908, 16, 0, 28908, 16, 0
26278, 28908, 16, 0, 28908, 16, 0
26288, 28908, 16, 0, 28908, 16, 0
26298, -2054, 1350, -312, -7360, -3728, 12336
26308, -1771, 1011, -218, -7396, -1, -14
26318, -1514, -76, -155, -7460, -3600, 11488
26328, 28908, 16, 0, 28908, 16, 0
26338, 28908, 16, 0, 28908, 16, 0
26348, 28908, 16, 0, 28908, 16, 0
26358, 28908, 16, 0, 28908, 16, 0
26368, 28908, 16, 0, 28908, 16, 0
26378, 28908, 16, 0, 28908, 16, 0
26388, 28908, 16, 0, 28908, 16, 0
26398, 28908, 16, 0, 28908, 16, 0
26408, 28908, 16, 0, 28908, 16, 0
26418, 28908, 16, 0, 28908, 16, 0
26428, 28908, 16, 0, 28908, 16, 0
26438, 28908, 16, 0, 28908, 16, 0
26448, 28908, 16, 0, 28908, 16, 0
26458, 28908, 16, 0, 28908, 16, 0
26468, 28908, 16, 0, 28908, 16, 0
26478, 28908, 16, 0, 28908, 16, 0
26488, 28908, 16, 0, 28908, 16, 0
26498, 28908, 16, 0, 28908, 16, 0
26508, 28908, 16, 0, 28908, 16, 0
26518, 28908, 16, 0, 28908, 16, 0
26528, -1395, -1344, -126, -5376, -4092, 13732
26538, -1535, -11056, -1419, -5180, -4132, 13472
26548, -1259, -13748, -1455, -5304, -3864, 13604
26558, -825, -16809, -1601, -4756, -4324, 13852
26568, -499, -16496, -1774, -4164, -4580, 14064
26578, -666, -15183, -1852, -4016, -4600, 14672
26588, 12540, 14020, -10248, -4076, -4656, 14904
26598, -898, -15687, -1966, -3804, -4152, 14684
26608, -575, -15931, -1896, -3052, -3484, 14316
26618, -447, -15030, -1669, -1976, -3208, 13904
26628, -514, -13239, -1653, -1580, -3264, 13872
26638, -557, -12174, -1656, -1176, -3312, 14092
26648, -357, -12590, -1642, -1000, -3208, 14004
26658, -116, -13069, -1536, -676, -3376, 14304
26668, -233, -12735, -1581, -244, -3904, 14564
26678, -710, -12397, -1558, -56, -4620, 15508
26688, -1343, -12903, -1415, 340, -4408, 16396
26698, -2033, -12826, -1312, 868, -4936, 16824
26708, -2503, -12180, -1323, 1336, -5120, 16928
26718, -2759, -11905, -1469, 1148, -5812, 16384
26728, -3021, -9161, -1554, 316, -6376, 15644
26738, -3312, -6433, -1804, 756, -6540, 15368
26748, -3639, -6752, -1361, -220, -5668, 15188
26758, -3573, -6870, -761, 876, -5444, 14424
26768, -3430, -6307, -835, 1072, -4864, 13784
26778, -3365, -7628, -983, 1504, -4976, 13328
26788, -3495, -8099, -1356, 1788, -5032, 13396
26798, -3569, -8304, -1499, 1496, -5276, 13952
26808, -3655, -8251, -1289, 1868, -5104, 14248
26818, -3997, -7145, -937, 2636, -5192, 14608
26828, -4286, -6474, -616, 2884, -5288, 14944
26838, -4423, -5997, -565, 3004, -5420, 14996
26848, -4304, -5333, -641, 3288, -5492, 14472
26858, -3960, -5156, -664, 3212, -5488, 13984
26868, -3561, -5861, -563, 3040, -5584, 13416
26878, -3248, -5364, -460, 3228, -5576, 12988
26888, -3194, -3752, -261, 3320, -5676, 12884
26898, -3227, -2486, -19, 3444, -5816, 13152
26908, -3262, -1583, 238, 3668, -5784, 13644
26918, -3181, -1063, 460, 3524, -5820, 13648
26928, -2989, -272, 607, 3476, -5804, 13476
26938, -2942, 129, 689, 3384, -5968, 13712
26948, -2833, 139, 660, 3784, -5924, 13760
26958, -2592, 200, 497, 3712, -6204, 13552
26968, -2369, 352, 294, 3656, -6272, 13588
26978, -2145, 664, 249, 3384, -6292, 13396
26988, -2073, 692, 386, 3212, -6456, 13448
26998, -2070, 337, 559, 3304, -6440, 13440
27008, -2023, 117, 640, 3496, -6312, 13468
27018, -2013, 127, 721, 3524, -6288, 13516
27028, -2023, 435, 771, 3716, -5996, 13568
27038, -2002, 915, 839, 3596, -6240, 13668
27048, -1967, 1238, 801, 3360, -6572, 13616
27058, -1867, 1419, 730, 3168, -6800, 13740
27068, -1757, 1476, 821, 3068, -6404, 13536
27078, -1582, 1773, 925, 3136, -6288, 13348
27088, -1484, 2016, 969, 3056, -6468, 13268
27098, -1421, 1839, 873, 3072, -6704, 13300
27108, -1369, 1367, 746, 2824, -6764, 13392
27118, -1262, 875, 635, 2772, -6744, 13304
27128, -1125, 395, 599, 2776, -6516, 13072
27138, -899, 82, 623, 2668, -6368, 13204
27148, -757, 248, 518, 2800, -6572, 13208
27158, -751, 290, 464, 2788, -6700, 13208
27168, -783, 541, 469, 2856, -6756, 13716
27178, -836, 737, 517, 2912, -6944, 13648
27188, -879, 966, 545, 2908, -6916, 13952
27198, -893, 1082, 560, 2872, -7036, 13708
27208, -800, 966, 583, 2812, -7004, 13688
27218, -679, 883, 590, 2884, -6808, 13476
27228, -624, 906, 510, 2680, -6952, 13272
27238, -588, 837, 413, 2540, -6864, 13232
27248, -477, 613, 397, 2364, -6840, 13256
27258, -376, 531, 397, 2388, -6780, 13152
27268, -339, 416, 431, 2556, -6836, 13464
27278, -279, 389, 411, 2712, -6840, 13328
27288, -230, 95, 322, 2648, -6856, 13468
27298, -143, -19, 261, 2648, -6748, 13596
27308, -102, -25, 209, 2524, -6904, 13528
27318, -123, 75, 166, 2692, -6736, 13704
27328, -23, 10, 170, 2572, -6848, 13480
27338, 136, 33, 193, 2476, -6828, 13376
27348, 137, 172, 209, 2604, -6708, 13248
27358, 87, 230, 284, 2636, -6688, 13372
27368, -10, 376, 282, 2648, -6756, 13708
27378, -113, 504, 303, 2696, -6692, 13852
27388, -255, 455, 288, 2948, -6840, 14052
27398, -268, 295, 210, 2908, -6800, 14176
27408, -279, -55, 121, 2940, -6760, 14084
27418, -239, -268, 94, 2756, -6716, 13932
27428, -300, -316, 131, 2816, -6792, 13860
27438, -310, 48, 183, 2668, -6744, 13692
27448, -440, 715, 220, 2800, -6648, 13664
27458, -479, 1162, 326, 2612, -6728, 13560
27468, -474, 1119, 410, 2668, -6672, 13512
27478, -508, 872, 357, 2612, -6672, 13520
27488, -477, 595, 321, 2624, -6820, 13524
27498, -424, 294, 281, 2576, -6744, 13408
27508, -375, 98, 224, 2612, -6760, 13568
27518, -408, 116, 150, 2572, -6736, 13700
27528, -453, 199, 131, 2600, -6816, 13788
27538, -457, 479, 135, 2556, -6732, 13628
27548, -411, 668, 142, 2592, -6756, 13728
27558, -376, 674, 203, 2620, -6756, 13816
27568, -320, 547, 176, 2728, -6600, 13484
27578, -287, 446, 221, 2724, -6684, 13388
27588, -290, 620, 254, 2580, -6688, 13440
27598, -266, 547, 369, 2716, -6612, 13516
27608, -188, 222, 431, 2680, -6712, 13492
27618, -57, 195, 333, 2680, -6828, 13344
27628, 67, 454, 308, 2592, -6852, 13216
27638, 289, 576, 401, 2576, -6740, 13092
27648, 612, 640, 437, 2732, -6764, 13000
27658, 861, 382, 456, 2668, -6664, 12704
27668, 1169, -64, 432, 2860, -6560, 12656
27678, 1547, -487, 426, 2688, -6580, 12492
27688, 2005, -586, 434, 2436, -6384, 12204
27698, 2442, -619, 642, 2468, -6236, 12088
27708, 2779, -852, 800, 2768, -5776, 12040
27718, 3285, -1172, 952, 3176, -5612, 12396
27728, 3761, -1762, 813, 3444, -5864, 12468
27738, 4303, -2179, 797, 3360, -5440, 12724
27748, 4687, -2386, 999, 3352, -5336, 12888
27758, 5030, -2292, 1198, 3344, -5328, 12928
27768, 5818, -173, 1641, 2880, -5868, 14172
27778, 7122, 3614, 2319, 2220, -5776, 15388
27788, 7286, 2776, 2541, 3260, -5272, 13800
27798, 7414, 2456, 2573, 2688, -5644, 13780
27808, 7591, 2850, 2544, 2264, -5692, 14144
27818, 7676, 2291, 2488, 1996, -5440, 14180
27828, 7805, 1592, 2416, 1916, -5372, 14536
27838, 7879, 1404, 2327, 2132, -4492, 14764
27848, 7705, 1011, 2419, 1972, -5312, 14772
27858, 7685, 1175, 2226, 1904, -4448, 14976
27868, 7358, 1494, 2132, 1892, -4544, 14940
27878, 6972, 2298, 1951, 2072, -4492, 14560
27888, 6694, 3196, 1823, 2208, -3864, 14688
27898, 6393, 4065, 1841, 2088, -3788, 14796
27908, 6084, 4599, 1910, 2208, -3496, 14896
27918, 5864, 4674, 1944, 1672, -3292, 15416
27928, 5621, 4197, 1951, 1496, -3812, 15508
27938, 5430, 3878, 1825, 1376, -3580, 15292
27948, 5119, 4370, 1833, 1596, -3420, 14916
27958, 4877, 5292, 1826, 1720, -2848, 14520
27968, 4763, 6545, 1982, 1976, -2668, 14152
27978, 4733, 8261, 2324, 2232, -2420, 13924
27988, 4673, 10203, 2619, 1772, -2660, 13964
27998, 4656, 10315, 2425, -588, -3348, 15640
28008, 4769, 7345, 1903, -1908, -3912, 16628
28018, 5180, 3945, 1728, -264, -2980, 15628
28028, 5456, -1251, 1719, 344, -1736, 16108
28038, 5475, -882, 1806, 76, -2404, 14824
28048, 5626, -1594, 1650, -8, -2756, 15800
28058, 5979, -6531, 1815, -832, -1816, 18060
28068, 5994, -8543, 2007, 844, -1256, 15304
28078, 5580, -6605, 2004, 1404, -1272, 15016
28088, 5224, -5800, 1968, 840, -1112, 15876
28098, 5017, -5955, 1852, 804, -312, 15328
28108, 4808, -5910, 1563, 444, -2064, 15828
28118, 4206, -5367, 997, 660, -1724, 16108
28128, 3626, -4781, 699, 1200, -1212, 16052
28138, 2883, -3908, 562, 1724, -864, 15696
28148, 2281, -2939, 414, 1592, -632, 15652
28158, 1810, -2005, 284, 1784, -1060, 15580
28168, 1426, -1691, 304, 1560, -1300, 15588
28178, 779, -1190, 150, 1636, -1000, 16172
28188, -4, -263, -13, 1648, -864, 15792
28198, -542, 429, -144, 1736, -880, 15696
28208, -695, 194, -122, 1696, -744, 15804
28218, -951, -27, -170, 1604, -696, 15688
28228, -1159, -798, -169, 1144, -936, 16048
28238, -1211, -1617, -290, 1168, -1100, 15504
28248, -1128, -2273, -528, 1020, -1572, 15124
28258, -983, -2849, -916, 1192, -1740, 15032
28268, -663, -3791, -1173, 1084, -1692, 15040
28278, -224, -4681, -1302, 1604, -1404, 14880
28288, -189, -4477, -1423, 1928, -1168, 14820
28298, -229, -3899, -1579, 2280, -1192, 14592
28308, -163, -3207, -1643, 2412, -1072, 14588
28318, -333, -2365, -1782, 2028, -1080, 15012
28328, -177, -2369, -1887, 1976, -1036, 14832
28338, 213, -3212, -1910, 2056, -952, 15152
28348, 1222, -6356, -1845, 1600, -1216, 15608
28358, 1634, -8764, -1578, 2696, -632, 15956
28368, 1384, -8836, -1341, 3476, -400, 15368
28378, 770, -8269, -1490, 3348, -1016, 15512
28388, 496, -8296, -1493, 3364, -1016, 15320
28398, 678, -9248, -1514, 2912, -712, 15008
28408, 1240, -10591, -1371, 3612, -680, 14772
28418, 1158, -10107, -1167, 4720, -684, 14736
28428, 476, -8152, -1001, 5032, 20, 14808
28438, -186, -6330, -907, 4888, -328, 14668
28448, -236, -6025, -994, 4112, -1012, 14432
28458, 216, -6371, -1122, 4036, -1296, 13744
28468, 598, -6154, -1096, 5004, -404, 13908
28478, 408, -5109, -973, 5544, -4, 14536
28488, -148, -4597, -913, 5008, -72, 15516
28498, -38, -6023, -764, 4584, -812, 15424
28508, 360, -8056, -638, 4816, -260, 15096
28518, 888, -9684, -659, 4784, -712, 14056
28528, 1532, -10598, -528, 5732, -468, 14004
28538, 935, -9161, -407, 6676, 336, 14468
28548, 509, -7957, -194, 6416, -36, 14136
28558, 578, -8017, -44, 6068, -540, 14492
28568, 299, -7868, -56, 6260, -624, 14488
28578, 241, -7739, -87, 6344, -484, 14112
28588, 468, -7696, -361, 6300, -1712, 13816
28598, 206, -6572, -574, 7212, -904, 13740
28608, -260, -5022, -454, 7656, -28, 13212
28618, -439, -3855, -276, 7536, -268, 13368
28628, -447, -3316, -25, 7452, -404, 13648
28638, -419, -3251, 70, 7104, -580, 14004
28648, -451, -3626, 1, 6820, -392, 14324
28658, -348, -4495, 41, 7052, -380, 14180
28668, -318, -4758, 50, 7352, -364, 13828
28678, -350, -4425, 87, 7692, -408, 13176
28688, -324, -3607, 119, 7992, -364, 13040
28698, -310, -2405, 115, 8036, -304, 12696
28708, -350, -1087, 129, 7964, -296, 12764
28718, -410, -175, 98, 7844, -280, 13192
28728, -404, 234, 79, 7792, -276, 13472
28738, -392, 563, 84, 7844, -312, 13352
28748, -391, 947, 47, 7712, -296, 13364
28758, -405, 1252, 52, 7676, -352, 13488
28768, -427, 1374, 29, 7592, -284, 13600
28778, -430, 1255, 48, 7540, -296, 13628
28788, -423, 1344, 42, 7600, -404, 13592
28798, -443, 1607, 64, 7588, -336, 13572
28808, -470, 1388, 69, 7496, -324, 14048
28818, -432, 422, 94, 7084, -392, 14440
28828, -387, -755, 157, 7172, -304, 14276
28838, -346, -1545, 173, 7300, -380, 14060
28848, -356, -2068, 179, 7360, -384, 13988
28858, -328, -2241, 168, 7628, -384, 13696
28868, -374, -2192, 132, 7696, -324, 13448
28878, -367, -1970, 144, 7776, -348, 13440
28888, -382, -1569, 143, 7856, -248, 13396
28898, -385, -1188, 163, 7856, -352, 13212
28908, -403, -797, 179, 7916, -356, 13280
28918, -417, -595, 191, 7836, -380, 13568
28928, -385, -642, 214, 7684, -388, 13668
28938, -359, -612, 189, 7920, -340, 13352
28948, -420, -268, 151, 7836, -424, 13296
28958, -448, -158, 125, 7856, -348, 13488
28968, -430, -227, 129, 7792, -264, 13568
28978, -487, -213, 127, 7992, -328, 13516
28988, -465, -72, 134, 7848, -432, 13376
28998, -456, 245, 137, 7864, -412, 13256
29008, -513, 680, 152, 7996, -400, 13276
29018, -538, 1259, 126, 8024, -308, 13200
29028, -570, 1990, 141, 7976, -312, 13060
29038, -661, 2654, 103, 7860, -368, 13388
29048, -674, 2887, 15, 7568, -472, 13632
29058, -687, 2978, -2, 7668, -392, 13448
29068, -787, 3367, -47, 7760, -456, 13588
29078, -851, 3981, -91, 7728, -448, 12996
29088, -824, 4910, -121, 7528, -512, 13108
29098, -911, 6312, -291, 7428, -540, 12916
29108, -1034, 7777, -501, 7428, -476, 13256
29118, -1077, 8556, -599, 6952, -560, 13548
29128, -1086, 8668, -725, 6572, -644, 13996
29138, -1052, 8133, -795, 6512, -392, 14492
29148, -939, 6817, -620, 6432, -340, 14960
29158, -862, 5353, -505, 6028, -380, 14964
29168, -815, 4159, -553, 5860, -484, 14824
29178, -839, 3734, -707, 5732, -596, 14264
29188, -995, 4223, -1008, 5928, -488, 14136
29198, -1138, 4699, -1158, 6036, -560, 14280
29208, -1182, 5239, -1360, 5776, -676, 13912
29218, -1422, 7028, -1658, 6076, -584, 13348
29228, -1667, 9474, -2009, 5876, -656, 12916
29238, -1859, 12029, -2392, 5432, -632, 13236
29248, -2146, 14100, -2742, 5008, -312, 13972
29258, -2124, 14285, -2981, 4352, -432, 14644
29268, -1763, 13202, -2937, 4336, -316, 14912
29278, -1267, 11836, -2801, 3660, -320, 14840
29288, -963, 10660, -2849, 3736, -148, 15084
29298, -846, 9847, -2924, 3408, -504, 15196
29308, -771, 9665, -3124, 2884, -688, 14932
29318, -429, 6316, -3231, 2132, -352, 17412
29328, -627, 7862, -3388, 4460, -508, 12268
29338, -906, 9930, -3613, 2228, -680, 16504
29348, -19, 5516, -2982, 2136, -52, 16152
29358, -207, 9842, -2682, 5252, 284, 11656
29368, -463, 10598, -2895, 1068, -688, 18008
29378, -386, 10961, -2365, 3088, 228, 15300
29388, -193, 8495, -2313, 1132, -20, 17160
29398, -199, 7371, -1929, 2784, 116, 15392
29408, -380, 7190, -1957, 2388, -392, 15420
29418, -516, 6742, -2000, 1812, -788, 15468
29428, -414, 5843, -1769, 1480, -176, 15908
29438, -514, 4418, -1494, 1608, 184, 16924
29448, -666, 1789, -1438, 756, 176, 17080
29458, -593, -816, -1026, 812, -256, 16496
29468, -428, -2371, -1129, 1212, -728, 15364
29478, -224, -1884, -1116, 2024, -1708, 14060
29488, -111, 33, -1240, 2596, -1368, 13532
29498, -98, 2746, -1210, 2712, -892, 13424
29508, -63, 4799, -1064, 2248, -508, 13952
29518, 97, 6092, -896, 2076, -456, 14380
29528, 321, 7123, -570, 2252, -244, 14140
29538, 399, 8415, -299, 1768, -128, 14640
29548, 342, 9440, -173, 1048, -400, 14920
29558, 379, 9666, -106, 728, -728, 15184
29568, 585, 9800, 7, 640, -800, 14964
29578, 734, 10475, 115, 908, -732, 14684
29588, 724, 11804, 208, 416, -604, 14844
29598, 704, 12609, 59, -92, -680, 15096
29608, 965, 11521, 189, -1348, -364, 16504
29618, 2019, 4779, 507, -4388, -624, 20144
29628, 171, 1585, -18, -2924, -152, 17428
29638, -222, 664, 98, -740, -68, 15272
29648, -281, 381, 100, -1064, -76, 15256
